ActivityID,CareType,HCWType,RoomType,Surface,Date,Time,Dev.Date.Time,type
26,IV,RN,SB,Patient,2/20/2020,27/07/2020 15:19,2/20/2020 15:19,Actual
26,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:19,2/20/2020 15:19,Actual
26,IV,RN,SB,Syringe,2/20/2020,27/07/2020 15:19,2/20/2020 15:19,Actual
26,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:19,2/20/2020 15:19,Actual
26,IV,RN,SB,Syringe,2/20/2020,27/07/2020 15:19,2/20/2020 15:19,Actual
26,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:19,2/20/2020 15:19,Actual
26,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:19,2/20/2020 15:19,Actual
26,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:20,2/20/2020 15:20,Actual
26,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:20,2/20/2020 15:20,Actual
26,IV,RN,SB,EqTray,2/20/2020,27/07/2020 15:20,2/20/2020 15:20,Actual
26,IV,RN,SB,Waste,2/20/2020,27/07/2020 15:20,2/20/2020 15:20,Actual
26,IV,RN,SB,GlovesOff,2/20/2020,27/07/2020 15:20,2/20/2020 15:20,Actual
26,IV,RN,SB,Waste,2/20/2020,27/07/2020 15:20,2/20/2020 15:20,Actual
26,IV,RN,SB,Tap,2/20/2020,27/07/2020 15:21,2/20/2020 15:21,Actual
26,IV,RN,SB,Soap,2/20/2020,27/07/2020 15:21,2/20/2020 15:21,Actual
26,IV,RN,SB,Tap,2/20/2020,27/07/2020 15:21,2/20/2020 15:21,Actual
26,IV,RN,SB,PaperTowel,2/20/2020,27/07/2020 15:21,2/20/2020 15:21,Actual
26,IV,RN,SB,Waste,2/20/2020,27/07/2020 15:21,2/20/2020 15:21,Actual
26,IV,RN,SB,Out,2/20/2020,27/07/2020 15:21,2/20/2020 15:21,Actual
27,IV,RN,SB,GlovesOn,2/20/2020,27/07/2020 15:22,2/20/2020 15:22,Actual
27,IV,RN,SB,In,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,Syringe,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,Syringe,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,Patient,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,Patient,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:23,2/20/2020 15:23,Actual
27,IV,RN,SB,Bedding,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,OtherFar,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,IVStand,2/20/2020,27/07/2020 15:24,2/20/2020 15:24,Actual
27,IV,RN,SB,IVStand,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,IVStand,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,Chair,2/20/2020,27/07/2020 15:25,2/20/2020 15:25,Actual
27,IV,RN,SB,IVStand,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
27,IV,RN,SB,Tray,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
27,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
27,IV,RN,SB,Waste,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
27,IV,RN,SB,GlovesOff,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
27,IV,RN,SB,Out,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
27,IV,RN,SB,AlcOutside,2/20/2020,27/07/2020 15:26,2/20/2020 15:26,Actual
28,IV,RN,SB,GlovesOn,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,In,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Tray,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Tray,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,IVDrip,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Patient,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Bedding,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,IVStand,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Bedding,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Tray,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Waste,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,GlovesOff,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Tap,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,Soap,2/20/2020,27/07/2020 15:27,2/20/2020 15:27,Actual
28,IV,RN,SB,PaperTowel,2/20/2020,27/07/2020 15:28,2/20/2020 15:28,Actual
28,IV,RN,SB,Waste,2/20/2020,27/07/2020 15:28,2/20/2020 15:28,Actual
28,IV,RN,SB,Out,2/20/2020,27/07/2020 15:28,2/20/2020 15:28,Actual
29,IV,RN,SB,In,2/24/2020,27/07/2020 10:44,2/24/2020 10:44,Actual
29,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:44,2/24/2020 10:44,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:44,2/24/2020 10:44,Actual
29,IV,RN,SB,GlovesOn,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
29,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,Out,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,Wipes,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,Waste,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
29,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,In,2/24/2020,27/07/2020 10:44,2/24/2020 10:44,Actual
30,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:44,2/24/2020 10:44,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:44,2/24/2020 10:44,Actual
30,IV,RN,SB,GlovesOn,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:45,2/24/2020 10:45,Actual
30,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,IVDrip,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,Out,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,Wipes,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,Waste,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:46,2/24/2020 10:46,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,IVStand,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,OtherFar,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,GlovesOff,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,Tap,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,Soap,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,Tap,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,PaperTowel,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
30,IV,RN,SB,Waste,2/24/2020,27/07/2020 10:47,2/24/2020 10:47,Actual
31,IV,RN,SB,GlovesOn,03/03/2020,27/07/2020 10:17,03/03/2020 10:17,Actual
31,IV,RN,SB,MedsTrolley,03/03/2020,27/07/2020 10:17,03/03/2020 10:17,Actual
31,IV,RN,SB,EqTray,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,In,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,Tray,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,Patient,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,Syringe,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,Patient,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,Syringe,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,IVDrip,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,IVDrip,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,Syringe,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,IVStand,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,EqTray,03/03/2020,27/07/2020 10:18,03/03/2020 10:18,Actual
31,IV,RN,SB,Out,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
31,IV,RN,SB,Syringe,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
31,IV,RN,SB,Syringe,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
31,IV,RN,SB,Waste,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
31,IV,RN,SB,Syringe,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
31,IV,RN,SB,Syringe,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
31,IV,RN,SB,EqTray,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
31,IV,RN,SB,GlovesOff,03/03/2020,27/07/2020 10:19,03/03/2020 10:19,Actual
32,IV,RN,MB,In,2/19/2020,27/07/2020 13:00,2/19/2020 13:00,Actual
32,IV,RN,MB,GlovesOn,2/19/2020,27/07/2020 13:00,2/19/2020 13:00,Actual
32,IV,RN,MB,Syringe,2/19/2020,27/07/2020 13:00,2/19/2020 13:00,Actual
32,IV,RN,MB,IVDrip,2/19/2020,27/07/2020 13:00,2/19/2020 13:00,Actual
32,IV,RN,MB,GownOn,2/19/2020,27/07/2020 13:01,2/19/2020 13:01,Actual
32,IV,RN,MB,EqTray,2/19/2020,27/07/2020 13:01,2/19/2020 13:01,Actual
32,IV,RN,MB,Syringe,2/19/2020,27/07/2020 13:01,2/19/2020 13:01,Actual
32,IV,RN,MB,IVDrip,2/19/2020,27/07/2020 13:02,2/19/2020 13:02,Actual
32,IV,RN,MB,EqTray,2/19/2020,27/07/2020 13:02,2/19/2020 13:02,Actual
32,IV,RN,MB,IVDrip,2/19/2020,27/07/2020 13:02,2/19/2020 13:02,Actual
32,IV,RN,MB,Bedding,2/19/2020,27/07/2020 13:02,2/19/2020 13:02,Actual
32,IV,RN,MB,Bedding,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,IVDrip,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,IVDrip,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,Syringe,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,EqTray,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,Syringe,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,Waste,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,Tap,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,Syringe,2/19/2020,27/07/2020 13:03,2/19/2020 13:03,Actual
32,IV,RN,MB,Tap,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,Syringe,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,OtherNear,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,OtherNear,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,EqTray,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,EqTray,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,PaperTowel,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,Patient,2/19/2020,27/07/2020 13:04,2/19/2020 13:04,Actual
32,IV,RN,MB,Waste,2/19/2020,27/07/2020 13:05,2/19/2020 13:05,Actual
32,IV,RN,MB,PaperTowel,2/19/2020,27/07/2020 13:05,2/19/2020 13:05,Actual
32,IV,RN,MB,Tray,2/19/2020,27/07/2020 13:05,2/19/2020 13:05,Actual
32,IV,RN,MB,EqTray,2/19/2020,27/07/2020 13:05,2/19/2020 13:05,Actual
32,IV,RN,MB,EqTray,2/19/2020,27/07/2020 13:05,2/19/2020 13:05,Actual
32,IV,RN,MB,Waste,2/19/2020,27/07/2020 13:05,2/19/2020 13:05,Actual
32,IV,RN,MB,Out,2/19/2020,27/07/2020 13:05,2/19/2020 13:05,Actual
33,IV,RN,MB,GownOn,2/24/2020,27/07/2020 09:42,2/24/2020 9:42,Actual
33,IV,RN,MB,GlovesOn,2/24/2020,27/07/2020 09:42,2/24/2020 9:42,Actual
33,IV,RN,MB,In,2/24/2020,27/07/2020 09:42,2/24/2020 9:42,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:43,2/24/2020 9:43,Actual
33,IV,RN,MB,Patient,2/24/2020,27/07/2020 09:43,2/24/2020 9:43,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:43,2/24/2020 9:43,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:43,2/24/2020 9:43,Actual
33,IV,RN,MB,IVDrip,2/24/2020,27/07/2020 09:43,2/24/2020 9:43,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:43,2/24/2020 9:43,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:44,2/24/2020 9:44,Actual
33,IV,RN,MB,IVDrip,2/24/2020,27/07/2020 09:44,2/24/2020 9:44,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:44,2/24/2020 9:44,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:44,2/24/2020 9:44,Actual
33,IV,RN,MB,IVDrip,2/24/2020,27/07/2020 09:44,2/24/2020 9:44,Actual
33,IV,RN,MB,IVStand,2/24/2020,27/07/2020 09:45,2/24/2020 9:45,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:45,2/24/2020 9:45,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:45,2/24/2020 9:45,Actual
33,IV,RN,MB,Syringe,2/24/2020,27/07/2020 09:45,2/24/2020 9:45,Actual
33,IV,RN,MB,Waste,2/24/2020,27/07/2020 09:45,2/24/2020 9:45,Actual
33,IV,RN,MB,Curtain,2/24/2020,27/07/2020 09:45,2/24/2020 9:45,Actual
33,IV,RN,MB,OtherNear,2/24/2020,27/07/2020 09:46,2/24/2020 9:46,Actual
33,IV,RN,MB,Curtain,2/24/2020,27/07/2020 09:46,2/24/2020 9:46,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:46,2/24/2020 9:46,Actual
33,IV,RN,MB,Notes,2/24/2020,27/07/2020 09:46,2/24/2020 9:46,Actual
33,IV,RN,MB,Curtain,2/24/2020,27/07/2020 09:48,2/24/2020 9:48,Actual
33,IV,RN,MB,Notes,2/24/2020,27/07/2020 09:48,2/24/2020 9:48,Actual
33,IV,RN,MB,Notes,2/24/2020,27/07/2020 09:48,2/24/2020 9:48,Actual
33,IV,RN,MB,EqTray,2/24/2020,27/07/2020 09:49,2/24/2020 9:49,Actual
33,IV,RN,MB,Notes,2/24/2020,27/07/2020 09:49,2/24/2020 9:49,Actual
33,IV,RN,MB,Notes,2/24/2020,27/07/2020 09:49,2/24/2020 9:49,Actual
33,IV,RN,MB,Out,2/24/2020,27/07/2020 09:49,2/24/2020 9:49,Actual
33,IV,RN,MB,Soap,2/24/2020,27/07/2020 09:49,2/24/2020 9:49,Actual
33,IV,RN,MB,Tap,2/24/2020,27/07/2020 09:50,2/24/2020 9:50,Actual
33,IV,RN,MB,PaperTowel,2/24/2020,27/07/2020 09:50,2/24/2020 9:50,Actual
33,IV,RN,MB,Waste,2/24/2020,27/07/2020 09:50,2/24/2020 9:50,Actual
33,IV,RN,MB,GownOff,2/24/2020,27/07/2020 09:50,2/24/2020 9:50,Actual
34,Check,SN,SB,Door,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,In,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,Chair,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,Chair,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,Tap,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,Soap,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,Tap,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,PaperTowel,2/17/2020,27/07/2020 09:26,2/17/2020 9:26,Actual
34,Check,SN,SB,Out,2/17/2020,27/07/2020 09:27,2/17/2020 9:27,Actual
35,Check,StudN,MB,In,2/17/2020,27/07/2020 10:25,2/17/2020 10:25,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:25,2/17/2020 10:25,Actual
35,Check,StudN,MB,Bedding,2/17/2020,27/07/2020 10:25,2/17/2020 10:25,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:25,2/17/2020 10:25,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:25,2/17/2020 10:25,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:26,2/17/2020 10:26,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:26,2/17/2020 10:26,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:26,2/17/2020 10:26,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:26,2/17/2020 10:26,Actual
35,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:26,2/17/2020 10:26,Actual
35,Check,StudN,MB,Out,2/17/2020,27/07/2020 10:26,2/17/2020 10:26,Actual
36,Check,StudN,MB,In,2/17/2020,27/07/2020 10:27,2/17/2020 10:27,Actual
36,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:27,2/17/2020 10:27,Actual
36,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:27,2/17/2020 10:27,Actual
36,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:27,2/17/2020 10:27,Actual
36,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:28,2/17/2020 10:28,Actual
36,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:28,2/17/2020 10:28,Actual
36,Check,StudN,MB,Out,2/17/2020,27/07/2020 10:28,2/17/2020 10:28,Actual
37,Check,StudN,MB,In,2/17/2020,27/07/2020 10:28,2/17/2020 10:28,Actual
37,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:28,2/17/2020 10:28,Actual
37,Check,StudN,MB,Notes,2/17/2020,27/07/2020 10:28,2/17/2020 10:28,Actual
37,Check,StudN,MB,Out,2/17/2020,27/07/2020 10:28,2/17/2020 10:28,Actual
38,Check,SN,MB,In,2/19/2020,27/07/2020 14:02,2/19/2020 14:02,Actual
38,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:02,2/19/2020 14:02,Actual
38,Check,SN,MB,Nebuliser,2/19/2020,27/07/2020 14:02,2/19/2020 14:02,Actual
38,Check,SN,MB,EqMisc,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
38,Check,SN,MB,Out,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
39,Check,SN,MB,In,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
39,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
39,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
39,Check,SN,MB,Out,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
40,Check,SN,MB,In,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
40,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
40,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
40,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:03,2/19/2020 14:03,Actual
40,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
40,Check,SN,MB,Out,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,In,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,Notes,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
41,Check,SN,MB,Out,2/19/2020,27/07/2020 14:04,2/19/2020 14:04,Actual
42,Check,SN,MB,In,2/20/2020,27/07/2020 08:20,2/20/2020 8:20,Actual
42,Check,SN,MB,EqMisc,2/20/2020,27/07/2020 08:20,2/20/2020 8:20,Actual
